OrderedAtDate ,CategoryGroup,Product,Category,Quantity,Unit Price,shippingStatus,DeliveryDate,CustomerType,OrderChannel,Sales
12/1/20 17:25,Home Care,Sunlight Washing Powder (Spc.),Fabric Clean,1.0,3100.0,delivered,12/2/20 18:51,General Trade,Whatsapp,3100.0
12/1/20 17:09,Home Care,WAW Detergent,Household Clean,3.0,2200.0,delivered,12/2/20 22:42,General Trade,Whatsapp,6600.0
12/2/20 15:54,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2150.0,delivered,12/3/20 11:19,Wholesale,Whatsapp,2150.0
12/2/20 15:54,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/3/20 11:19,Wholesale,Whatsapp,2200.0
12/2/20 14:06,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/3/20 11:58,General Trade,Whatsapp,2250.0
12/2/20 14:06,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2150.0,delivered,12/3/20 11:58,General Trade,Whatsapp,2150.0
12/2/20 14:06,Home Care,So Klin Concentrated Detergent,Household Clean,1.0,2240.0,delivered,12/3/20 11:58,General Trade,Whatsapp,2240.0
12/2/20 17:28,Home Care,So Easy Detergent,Fabric Clean,3.0,2200.0,delivered,12/3/20 12:23,General Trade,Whatsapp,6600.0
12/2/20 16:34,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2150.0,delivered,12/3/20 12:41,General Trade,Whatsapp,4300.0
12/2/20 16:34,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2350.0,delivered,12/3/20 12:41,General Trade,Whatsapp,2350.0
12/1/20 21:46,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/3/20 15:59,General Trade,Mobile App,2250.0
12/2/20 13:12,Home Care,So Klin Concentrated Detergent,Household Clean,1.0,2240.0,delivered,12/3/20 16:19,General Trade,Whatsapp,2240.0
12/2/20 13:12,Home Care,So Klin Concentrated Detergent,Household Clean,1.0,3280.0,delivered,12/3/20 16:19,General Trade,Whatsapp,3280.0
12/2/20 16:16,Home Care,Good Mama Cleaning Detergent,Household Clean,30.0,2150.0,delivered,12/3/20 17:30,General Trade,Mobile App,64500.0
12/2/20 16:17,Home Care,Good Mama Cleaning Detergent,Household Clean,15.0,2250.0,delivered,12/3/20 17:30,General Trade,Mobile App,33750.0
12/3/20 10:44,Home Care,Ariel Detergent,Fabric Clean,1.0,4150.0,delivered,12/4/20 11:05,General Trade,Whatsapp,4150.0
12/3/20 10:44,Home Care,WAW Detergent,Household Clean,1.0,2450.0,delivered,12/4/20 11:05,General Trade,Whatsapp,2450.0
12/3/20 14:42,Home Care,WAW Detergent,Household Clean,3.0,2200.0,delivered,12/4/20 11:18,General Trade,Whatsapp,6600.0
12/2/20 18:13,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/4/20 11:43,General Trade,Mobile App,2250.0
12/2/20 18:13,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2150.0,delivered,12/4/20 11:43,General Trade,Mobile App,2150.0
12/2/20 18:13,Home Care,So Easy Detergent,Fabric Clean,1.0,2300.0,delivered,12/4/20 11:43,General Trade,Mobile App,2300.0
12/2/20 18:13,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/4/20 11:43,General Trade,Mobile App,2200.0
12/3/20 13:53,Home Care,Ariel Detergent,Fabric Clean,1.0,4150.0,delivered,12/4/20 13:27,General Trade,Whatsapp,4150.0
12/3/20 13:53,Home Care,Ariel Detergent,Fabric Clean,1.0,5700.0,delivered,12/4/20 13:27,General Trade,Whatsapp,5700.0
12/3/20 17:54,Home Care,Sunlight Washing Powder (Spc.),Fabric Clean,1.0,3100.0,delivered,12/4/20 13:27,General Trade,Whatsapp,3100.0
12/3/20 17:54,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,1.0,2250.0,delivered,12/4/20 13:27,General Trade,Whatsapp,2250.0
12/3/20 17:54,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,1.0,2450.0,delivered,12/4/20 13:27,General Trade,Whatsapp,2450.0
12/3/20 17:09,Home Care,Good Mama Cleaning Detergent,Household Clean,50.0,2250.0,delivered,12/4/20 16:40,Wholesale,Whatsapp,112500.0
12/3/20 17:09,Home Care,So Easy Detergent,Fabric Clean,2.0,2700.0,delivered,12/4/20 16:40,Wholesale,Whatsapp,5400.0
12/3/20 15:21,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/4/20 20:31,General Trade,Whatsapp,2250.0
12/3/20 15:21,Home Care,So Easy Detergent,Fabric Clean,1.0,2300.0,delivered,12/4/20 20:31,General Trade,Whatsapp,2300.0
12/4/20 16:37,Home Care,WAW Detergent,Household Clean,2.0,2450.0,delivered,12/5/20 10:37,General Trade,Whatsapp,4900.0
12/4/20 16:37,Home Care,WAW Detergent,Household Clean,1.0,2200.0,delivered,12/5/20 10:37,General Trade,Whatsapp,2200.0
12/4/20 11:29,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,2.0,2450.0,delivered,12/5/20 12:23,Wholesale,Whatsapp,4900.0
12/4/20 11:29,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,2.0,2250.0,delivered,12/5/20 12:23,Wholesale,Whatsapp,4500.0
12/4/20 11:29,Home Care,WAW Detergent,Household Clean,2.0,2200.0,delivered,12/5/20 12:23,Wholesale,Whatsapp,4400.0
12/4/20 11:29,Home Care,WAW Detergent,Household Clean,2.0,2450.0,delivered,12/5/20 12:23,Wholesale,Whatsapp,4900.0
12/4/20 11:29,Home Care,WAW Colour Powder Detergent,Fabric Clean,1.0,0.0,delivered,12/5/20 12:23,Wholesale,Whatsapp,0.0
12/4/20 11:29,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2250.0,delivered,12/5/20 12:23,Wholesale,Whatsapp,4500.0
12/4/20 11:49,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2150.0,delivered,12/5/20 12:23,Wholesale,Whatsapp,4300.0
12/4/20 11:51,Home Care,Canoe Bar Soap,Fabric Clean,2.0,3150.0,delivered,12/5/20 12:36,Wholesale,Whatsapp,6300.0
12/4/20 11:51,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2350.0,delivered,12/5/20 12:36,Wholesale,Whatsapp,4700.0
12/3/20 18:07,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,5.0,2450.0,delivered,12/5/20 12:52,Wholesale,Whatsapp,12250.0
12/3/20 18:07,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,2.0,3500.0,delivered,12/5/20 12:52,Wholesale,Whatsapp,7000.0
12/3/20 18:07,Home Care,WAW Detergent,Household Clean,2.0,2200.0,delivered,12/5/20 12:52,Wholesale,Whatsapp,4400.0
12/3/20 18:07,Home Care,WAW Detergent,Household Clean,2.0,2450.0,delivered,12/5/20 12:52,Wholesale,Whatsapp,4900.0
12/3/20 18:07,Home Care,WAW Colour Powder Detergent,Fabric Clean,1.0,0.0,delivered,12/5/20 12:52,Wholesale,Whatsapp,0.0
12/4/20 17:58,Home Care,Ariel Detergent,Fabric Clean,1.0,3200.0,delivered,12/5/20 15:00,Wholesale,Whatsapp,3200.0
12/4/20 17:58,Home Care,Ariel Detergent,Fabric Clean,1.0,3200.0,delivered,12/5/20 15:00,Wholesale,Whatsapp,3200.0
12/4/20 17:58,Home Care,Canoe Bar Soap,Fabric Clean,1.0,3150.0,delivered,12/5/20 15:00,Wholesale,Whatsapp,3150.0
12/4/20 11:31,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2250.0,delivered,12/5/20 18:43,General Trade,Whatsapp,4500.0
12/4/20 11:31,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2350.0,delivered,12/5/20 18:43,General Trade,Whatsapp,2350.0
12/4/20 11:31,Home Care,Supreme Tasty Chicken Instant Noodles,Kitchen Supplies,10.0,1900.0,delivered,12/5/20 18:43,General Trade,Whatsapp,19000.0
12/4/20 11:31,Home Care,Canoe Bar Soap,Fabric Clean,1.0,3150.0,delivered,12/5/20 18:43,General Trade,Whatsapp,3150.0
12/4/20 17:28,Home Care,Ariel Detergent,Fabric Clean,5.0,4150.0,delivered,12/6/20 23:21,General Trade,Whatsapp,20750.0
12/4/20 17:28,Home Care,Ariel Detergent,Fabric Clean,5.0,5700.0,delivered,12/6/20 23:21,General Trade,Whatsapp,28500.0
12/4/20 17:28,Home Care,Canoe Bar Soap,Fabric Clean,5.0,3150.0,delivered,12/6/20 23:21,General Trade,Whatsapp,15750.0
12/4/20 17:28,Home Care,Radiant Detergent Powder,Fabric Clean,2.0,1895.0,delivered,12/6/20 23:21,General Trade,Whatsapp,3790.0
12/4/20 17:28,Home Care,Radiant Detergent Powder,Fabric Clean,2.0,2210.0,delivered,12/6/20 23:21,General Trade,Whatsapp,4420.0
12/4/20 17:28,Home Care,Radiant Detergent Powder,Fabric Clean,1.0,1945.0,delivered,12/6/20 23:21,General Trade,Whatsapp,1945.0
12/4/20 17:28,Home Care,Good Mama Cleaning Detergent,Household Clean,10.0,2250.0,delivered,12/6/20 23:21,General Trade,Whatsapp,22500.0
12/4/20 17:28,Home Care,Good Mama Cleaning Detergent,Household Clean,5.0,2150.0,delivered,12/6/20 23:21,General Trade,Whatsapp,10750.0
12/4/20 17:28,Home Care,Good Mama Cleaning Detergent,Household Clean,5.0,2350.0,delivered,12/6/20 23:21,General Trade,Whatsapp,11750.0
12/4/20 17:28,Home Care,So Klin Concentrated Detergent,Household Clean,5.0,3640.0,delivered,12/6/20 23:21,General Trade,Whatsapp,18200.0
12/4/20 17:28,Home Care,So Klin Concentrated Detergent,Household Clean,5.0,3580.0,delivered,12/6/20 23:21,General Trade,Whatsapp,17900.0
12/4/20 17:28,Home Care,So Klin Concentrated Detergent,Household Clean,1.0,3280.0,delivered,12/6/20 23:21,General Trade,Whatsapp,3280.0
12/4/20 17:28,Home Care,So Klin Concentrated Detergent,Household Clean,2.0,2240.0,delivered,12/6/20 23:21,General Trade,Whatsapp,4480.0
12/4/20 17:28,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,3.0,2250.0,delivered,12/6/20 23:21,General Trade,Whatsapp,6750.0
12/4/20 17:28,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,3.0,2450.0,delivered,12/6/20 23:21,General Trade,Whatsapp,7350.0
12/4/20 17:28,Home Care,WAW Detergent,Household Clean,2.0,2200.0,delivered,12/6/20 23:21,General Trade,Whatsapp,4400.0
12/4/20 17:28,Home Care,WAW Colour Powder Detergent,Fabric Clean,2.0,2400.0,delivered,12/6/20 23:21,General Trade,Whatsapp,4800.0
12/4/20 17:28,Home Care,WAW Detergent,Household Clean,2.0,2450.0,delivered,12/6/20 23:21,General Trade,Whatsapp,4900.0
12/4/20 17:28,Home Care,WAW Colour Powder Detergent,Fabric Clean,1.0,0.0,delivered,12/6/20 23:21,General Trade,Whatsapp,0.0
12/4/20 17:28,Home Care,So Easy Detergent,Fabric Clean,1.0,2300.0,delivered,12/6/20 23:21,General Trade,Whatsapp,2300.0
12/4/20 17:28,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/6/20 23:21,General Trade,Whatsapp,2200.0
12/4/20 17:28,Home Care,So Easy Detergent,Fabric Clean,1.0,2700.0,delivered,12/6/20 23:21,General Trade,Whatsapp,2700.0
12/5/20 11:17,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2250.0,delivered,12/7/20 8:52,General Trade,Mobile App,4500.0
12/5/20 11:17,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/7/20 8:52,General Trade,Mobile App,2200.0
12/6/20 13:39,Home Care,So Klin Concentrated Detergent,Household Clean,5.0,2240.0,delivered,12/7/20 12:06,General Trade,Mobile App,11200.0
12/6/20 14:45,Home Care,WAW Detergent,Household Clean,3.0,2450.0,delivered,12/7/20 13:59,Wholesale,Mobile App,7350.0
12/6/20 14:45,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,2.0,2450.0,delivered,12/7/20 13:59,Wholesale,Mobile App,4900.0
12/5/20 10:38,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2150.0,delivered,12/7/20 16:20,General Trade,Whatsapp,4300.0
12/5/20 10:38,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/7/20 16:20,General Trade,Whatsapp,2250.0
12/5/20 16:30,Home Care,Good Mama Cleaning Detergent,Household Clean,5.0,2150.0,delivered,12/8/20 7:55,General Trade,Whatsapp,10750.0
12/7/20 16:19,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/8/20 10:37,General Trade,Whatsapp,2200.0
12/7/20 12:06,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/8/20 11:54,General Trade,Whatsapp,2200.0
12/7/20 12:06,Home Care,Ariel Detergent,Fabric Clean,1.0,3200.0,delivered,12/8/20 11:54,General Trade,Whatsapp,3200.0
12/7/20 12:06,Home Care,Ariel Detergent,Fabric Clean,1.0,3200.0,delivered,12/8/20 11:54,General Trade,Whatsapp,3200.0
12/7/20 12:06,Home Care,So Klin Concentrated Detergent,Household Clean,1.0,2240.0,delivered,12/8/20 11:54,General Trade,Whatsapp,2240.0
12/7/20 12:06,Home Care,Canoe Bar Soap,Fabric Clean,1.0,3150.0,delivered,12/8/20 11:54,General Trade,Whatsapp,3150.0
12/7/20 12:06,Home Care,Sunlight Washing Powder (Spc.),Fabric Clean,1.0,3100.0,delivered,12/8/20 11:54,General Trade,Whatsapp,3100.0
12/7/20 17:03,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/8/20 17:31,General Trade,Whatsapp,2200.0
12/7/20 17:03,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,1.0,2250.0,delivered,12/8/20 17:31,General Trade,Whatsapp,2250.0
12/4/20 14:09,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/8/20 18:44,General Trade,Whatsapp,2200.0
12/4/20 14:09,Home Care,Ariel Detergent,Fabric Clean,1.0,4150.0,delivered,12/8/20 18:44,General Trade,Whatsapp,4150.0
12/7/20 13:23,Home Care,So Easy Detergent,Fabric Clean,40.0,2200.0,delivered,12/8/20 18:56,Wholesale,Mobile App,88000.0
12/8/20 11:59,Home Care,Canoe Bar Soap,Fabric Clean,1.0,3550.0,delivered,12/9/20 11:59,General Trade,Mobile App,3550.0
12/8/20 14:12,Home Care,Canoe Bar Soap,Fabric Clean,10.0,3550.0,delivered,12/9/20 13:06,General Trade,Whatsapp,35500.0
12/8/20 15:46,Home Care,Good Mama Cleaning Detergent,Household Clean,20.0,2250.0,delivered,12/9/20 16:03,General Trade,Mobile App,45000.0
12/8/20 8:29,Home Care,Canoe Bar Soap,Fabric Clean,5.0,3550.0,delivered,12/9/20 16:37,Wholesale,Mobile App,17750.0
12/8/20 8:29,Home Care,Canoe Bar Soap,Fabric Clean,3.0,3150.0,delivered,12/9/20 16:37,Wholesale,Mobile App,9450.0
12/9/20 12:05,Home Care,Canoe Bar Soap,Fabric Clean,1.0,3550.0,delivered,12/10/20 9:24,General Trade,Whatsapp,3550.0
12/9/20 12:05,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/10/20 9:24,General Trade,Whatsapp,2250.0
12/9/20 12:05,Home Care,Good Mama Cleaning Detergent,Household Clean,4.0,2150.0,delivered,12/10/20 9:24,General Trade,Whatsapp,8600.0
12/9/20 12:05,Home Care,So Easy Detergent,Fabric Clean,1.0,2700.0,delivered,12/10/20 9:24,General Trade,Whatsapp,2700.0
12/9/20 17:00,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/10/20 11:36,General Trade,Whatsapp,2200.0
12/9/20 14:54,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2150.0,delivered,12/10/20 12:09,General Trade,Whatsapp,4300.0
12/9/20 14:54,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2250.0,delivered,12/10/20 12:09,General Trade,Whatsapp,4500.0
12/9/20 15:17,Home Care,Good Mama Cleaning Detergent,Household Clean,3.0,2150.0,delivered,12/10/20 12:13,Wholesale,Whatsapp,6450.0
12/9/20 15:17,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2250.0,delivered,12/10/20 12:13,Wholesale,Whatsapp,4500.0
12/9/20 15:17,Home Care,So Easy Detergent,Fabric Clean,5.0,2200.0,delivered,12/10/20 12:13,Wholesale,Whatsapp,11000.0
12/9/20 13:26,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/10/20 13:31,General Trade,Whatsapp,2250.0
12/9/20 3:53,Home Care,Good Mama Cleaning Detergent,Household Clean,30.0,2250.0,delivered,12/10/20 15:34,General Trade,Mobile App,67500.0
12/9/20 3:53,Home Care,Canoe Bar Soap,Fabric Clean,5.0,3550.0,delivered,12/10/20 15:34,General Trade,Mobile App,17750.0
12/10/20 13:40,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/11/20 8:58,General Trade,Whatsapp,2250.0
12/10/20 15:09,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/11/20 12:37,General Trade,Whatsapp,2250.0
12/10/20 15:09,Home Care,So Easy Detergent,Fabric Clean,1.0,2300.0,delivered,12/11/20 12:37,General Trade,Whatsapp,2300.0
12/10/20 15:09,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/11/20 12:37,General Trade,Whatsapp,2200.0
12/10/20 13:50,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/11/20 12:48,General Trade,Whatsapp,2250.0
12/10/20 13:50,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2350.0,delivered,12/11/20 12:48,General Trade,Whatsapp,2350.0
12/10/20 13:50,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/11/20 12:48,General Trade,Whatsapp,2200.0
12/10/20 16:59,Home Care,Good Mama Cleaning Detergent,Household Clean,25.0,2150.0,delivered,12/11/20 15:04,General Trade,Mobile App,53750.0
12/10/20 17:07,Home Care,Good Mama Cleaning Detergent,Household Clean,50.0,2250.0,delivered,12/11/20 15:04,General Trade,Mobile App,112500.0
12/10/20 17:49,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2350.0,delivered,12/12/20 8:25,General Trade,Whatsapp,4700.0
12/10/20 17:49,Home Care,So Easy Detergent,Fabric Clean,2.0,2700.0,delivered,12/12/20 8:25,General Trade,Whatsapp,5400.0
12/11/20 10:26,Home Care,So Easy Detergent,Fabric Clean,1.0,2300.0,delivered,12/12/20 12:01,General Trade,Mobile App,2300.0
12/11/20 10:26,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/12/20 12:01,General Trade,Mobile App,2200.0
12/11/20 10:26,Home Care,Magik Multipurpose Detergent,Fabric Clean,1.0,2190.0,delivered,12/12/20 12:01,General Trade,Mobile App,2190.0
12/11/20 17:54,Home Care,Ariel Detergent,Fabric Clean,1.0,5700.0,delivered,12/12/20 12:54,Modern Trade,Whatsapp,5700.0
12/11/20 17:54,Home Care,Ariel Detergent,Fabric Clean,1.0,4150.0,delivered,12/12/20 12:54,Modern Trade,Whatsapp,4150.0
12/11/20 17:54,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2350.0,delivered,12/12/20 12:54,Modern Trade,Whatsapp,4700.0
12/11/20 17:54,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/12/20 12:54,Modern Trade,Whatsapp,2250.0
12/11/20 16:44,Home Care,Ariel Detergent,Fabric Clean,1.0,4150.0,delivered,12/12/20 13:11,General Trade,Whatsapp,4150.0
12/11/20 17:46,Home Care,Canoe Bar Soap,Fabric Clean,1.0,3550.0,delivered,12/12/20 15:10,General Trade,Whatsapp,3550.0
12/11/20 12:45,Home Care,Canoe Bar Soap,Fabric Clean,7.0,3550.0,delivered,12/12/20 16:29,General Trade,Mobile App,24850.0
12/11/20 12:45,Home Care,Good Mama Cleaning Detergent,Household Clean,16.0,2150.0,delivered,12/12/20 16:29,General Trade,Mobile App,34400.0
12/11/20 12:47,Home Care,Good Mama Cleaning Detergent,Household Clean,15.0,2250.0,delivered,12/12/20 16:29,General Trade,Mobile App,33750.0
12/11/20 17:57,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/12/20 19:54,General Trade,Whatsapp,2250.0
12/11/20 17:57,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2150.0,delivered,12/12/20 19:54,General Trade,Whatsapp,2150.0
12/10/20 20:09,Home Care,Magik Multipurpose Detergent,Fabric Clean,5.0,2190.0,delivered,12/14/20 0:01,Wholesale,Mobile App,10950.0
12/10/20 20:09,Home Care,Magik Multipurpose Detergent,Fabric Clean,10.0,2120.0,delivered,12/14/20 0:01,Wholesale,Mobile App,21200.0
12/10/20 20:09,Home Care,Ariel Detergent,Fabric Clean,5.0,2100.0,delivered,12/14/20 0:01,Wholesale,Mobile App,10500.0
12/10/20 20:09,Home Care,Good Mama Cleaning Detergent,Household Clean,10.0,2250.0,delivered,12/14/20 0:01,Wholesale,Mobile App,22500.0
12/13/20 17:29,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/14/20 9:22,General Trade,Whatsapp,2250.0
12/13/20 17:29,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/14/20 9:22,General Trade,Whatsapp,2250.0
12/13/20 17:29,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2150.0,delivered,12/14/20 9:22,General Trade,Whatsapp,2150.0
12/13/20 17:29,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2150.0,delivered,12/14/20 9:22,General Trade,Whatsapp,2150.0
12/12/20 12:42,Home Care,Supreme Tasty Chicken Instant Noodles,Kitchen Supplies,5.0,1900.0,delivered,12/14/20 10:24,Wholesale,Whatsapp,9500.0
12/12/20 14:17,Home Care,So Easy Detergent,Fabric Clean,1.0,2700.0,delivered,12/14/20 11:52,General Trade,Whatsapp,2700.0
12/12/20 14:17,Home Care,So Easy Detergent,Fabric Clean,2.0,2300.0,delivered,12/14/20 11:52,General Trade,Whatsapp,4600.0
12/12/20 14:17,Home Care,So Easy Detergent,Fabric Clean,2.0,2200.0,delivered,12/14/20 11:52,General Trade,Whatsapp,4400.0
12/12/20 9:30,Home Care,So Easy Detergent,Fabric Clean,2.0,2200.0,delivered,12/14/20 12:48,General Trade,Whatsapp,4400.0
12/12/20 9:30,Home Care,So Easy Detergent,Fabric Clean,1.0,2700.0,delivered,12/14/20 12:48,General Trade,Whatsapp,2700.0
12/12/20 9:30,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2150.0,delivered,12/14/20 12:48,General Trade,Whatsapp,4300.0
12/11/20 20:59,Home Care,Good Mama Cleaning Detergent,Household Clean,20.0,2150.0,delivered,12/14/20 14:29,General Trade,Mobile App,43000.0
12/11/20 20:59,Home Care,Good Mama Cleaning Detergent,Household Clean,5.0,2350.0,delivered,12/14/20 14:29,General Trade,Mobile App,11750.0
12/11/20 20:59,Home Care,Good Mama Cleaning Detergent,Household Clean,20.0,2250.0,delivered,12/14/20 14:29,General Trade,Mobile App,45000.0
12/13/20 17:54,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/14/20 15:50,General Trade,Whatsapp,2200.0
12/13/20 17:54,Home Care,So Easy Detergent,Fabric Clean,1.0,2300.0,delivered,12/14/20 15:50,General Trade,Whatsapp,2300.0
12/13/20 17:54,Home Care,Sunlight Washing Powder (Spc.),Fabric Clean,1.0,3000.0,delivered,12/14/20 15:50,General Trade,Whatsapp,3000.0
12/12/20 9:59,Home Care,Ariel Detergent,Fabric Clean,1.0,2100.0,delivered,12/14/20 16:28,General Trade,Whatsapp,2100.0
12/12/20 11:24,Home Care,Good Mama Cleaning Detergent,Household Clean,2.0,2150.0,delivered,12/14/20 17:22,Wholesale,Mobile App,4300.0
12/12/20 11:24,Home Care,Good Mama Cleaning Detergent,Household Clean,3.0,2150.0,delivered,12/14/20 17:22,Wholesale,Mobile App,6450.0
12/13/20 16:52,Home Care,Good Mama Cleaning Detergent,Household Clean,10.0,2150.0,delivered,12/14/20 22:21,General Trade,Whatsapp,21500.0
12/13/20 16:52,Home Care,Good Mama Cleaning Detergent,Household Clean,10.0,2150.0,delivered,12/14/20 22:21,General Trade,Whatsapp,21500.0
12/14/20 8:29,Home Care,Ariel Detergent,Fabric Clean,1.0,2100.0,delivered,12/15/20 9:02,General Trade,Whatsapp,2100.0
12/14/20 7:17,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/15/20 11:35,General Trade,Whatsapp,2250.0
12/14/20 16:39,Home Care,So Easy Detergent,Fabric Clean,1.0,2300.0,delivered,12/15/20 13:47,General Trade,Whatsapp,2300.0
12/14/20 0:20,Home Care,Radiant Detergent Powder,Fabric Clean,1.0,2210.0,delivered,12/15/20 14:42,Modern Trade,Mobile App,2210.0
12/14/20 0:20,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,1.0,3500.0,delivered,12/15/20 14:42,Modern Trade,Mobile App,3500.0
12/14/20 16:42,Home Care,Canoe Bar Soap,Fabric Clean,3.0,3550.0,delivered,12/15/20 14:55,General Trade,Whatsapp,10650.0
12/13/20 19:14,Home Care,Good Mama Cleaning Detergent,Household Clean,20.0,2150.0,delivered,12/15/20 15:49,General Trade,Mobile App,43000.0
12/12/20 9:38,Home Care,Sunlight Washing Powder (Spc.),Fabric Clean,1.0,3000.0,delivered,12/15/20 17:18,General Trade,Whatsapp,3000.0
12/14/20 15:29,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/15/20 22:29,General Trade,Mobile App,2250.0
12/14/20 15:29,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2250.0,delivered,12/15/20 22:29,General Trade,Mobile App,2250.0
12/14/20 15:29,Home Care,Good Mama Cleaning Detergent,Household Clean,1.0,2350.0,delivered,12/15/20 22:29,General Trade,Mobile App,2350.0
12/14/20 15:29,Home Care,WAW Detergent,Household Clean,2.0,2200.0,delivered,12/15/20 22:29,General Trade,Mobile App,4400.0
12/14/20 15:29,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,1.0,2250.0,delivered,12/15/20 22:29,General Trade,Mobile App,2250.0
12/14/20 15:29,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,1.0,2450.0,delivered,12/15/20 22:29,General Trade,Mobile App,2450.0
12/14/20 15:29,Home Care,WAW Detergent,Household Clean,2.0,2450.0,delivered,12/15/20 22:29,General Trade,Mobile App,4900.0
12/14/20 15:29,Home Care,WAW Colour Powder Detergent,Fabric Clean,1.0,2400.0,delivered,12/15/20 22:29,General Trade,Mobile App,2400.0
12/14/20 15:29,Home Care,WAW Colour Powder Detergent,Fabric Clean,1.0,0.0,delivered,12/15/20 22:29,General Trade,Mobile App,0.0
12/14/20 15:29,Home Care,So Easy Detergent,Fabric Clean,1.0,2200.0,delivered,12/15/20 22:29,General Trade,Mobile App,2200.0
12/14/20 15:29,Home Care,So Easy Detergent,Fabric Clean,1.0,2300.0,delivered,12/15/20 22:29,General Trade,Mobile App,2300.0
12/15/20 17:51,Home Care,Nittol Antibacterial Powder Detergent,Household Clean,1.0,2250.0,delivered,12/16/20 12:29,General Trade,Whatsapp,2250.0
12/15/20 16:22,Home Care,WAW Detergent,Household Clean,3.0,2200.0,delivered,12/16/20 14:23,General Trade,Whatsapp,6600.0
